QTD_CPC_10D,QTD_CPC_1M,QTD_CPC_3M,QTD_CPC_6M,QTD_CP_10D,QTD_CP_1M,QTD_CP_3M,QTD_CP_6M,QTD_ACIONAMENTO_10D,QTD_ACIONAMENTO_1M,QTD_ACIONAMENTO_3M,QTD_ACIONAMENTO_6M,NU_DIAS_ATRASO,VALOR_CRELIQ,DIVIDA_ATUAL,RESPOSTA,QTD_PARCELAMENTO_3M,QTD_PARCELAMENTO_6M,QTD_PARCELAMENTO_12M,LIMITE,QTD_EXTRATOS,QTD_FX0_GERAL,QTD_FX1_GERAL,QTD_FX2_GERAL,QTD_FX0_3M,QTD_FX0_6M,QTD_FX1_3M,QTD_FX1_6M,QTD_FX2_3M,QTD_FX2_6M
0,0,0,0,0,0,0,0,1,10,24,74,452,1351.98,2992.08,0,0,0,0,978,13,9,3,1,2,4,1,2,1,1
0,0,1,1,1,2,7,7,4,9,29,37,523,1343.36,3412.61,0,1,2,2,1480,29,28,1,0,4,6,0,1,0,0
0,0,0,0,0,0,1,1,0,8,27,44,394,2241.51,4527.91,0,2,2,4,1461,19,19,0,0,4,7,0,0,0,0
0,0,0,1,0,0,0,0,0,0,6,21,375,696.1,1283.46,0,1,2,3,753,31,31,0,0,4,7,0,0,0,0
0,0,1,1,0,0,2,3,2,6,16,50,358,4153.84,7824.21,0,0,0,0,2247,15,15,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,3,16,39,122,343,4178.61,7644.85,0,0,0,0,3549,37,37,0,0,4,7,0,0,0,0
0,0,1,1,1,1,1,3,8,12,34,312,303,509.98,861.6,0,0,0,0,270,8,6,2,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,0,14,29,66,535,1751.43,4652.51,0,0,0,0,598,29,26,2,1,2,4,1,2,1,1
0,0,0,0,1,1,1,1,2,5,31,38,497,2533.44,6118.89,0,0,0,0,2247,25,24,1,0,4,7,0,0,0,0
0,0,0,0,0,0,1,3,0,6,42,130,264,2111.33,3306.82,0,0,0,0,944,6,5,1,0,3,6,1,1,0,0
0,0,0,0,0,0,2,2,0,28,84,122,379,1434.38,2814.29,1,0,0,0,618,19,15,3,1,1,4,2,2,1,1
0,0,0,0,0,0,0,1,2,10,56,103,222,568.79,779.11,0,0,0,1,364,14,14,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,3,6,13,50,331,709.25,1240.89,0,1,1,1,270,15,11,3,1,2,5,2,2,0,0
0,0,1,1,0,0,0,1,2,21,55,76,478,3140.84,7468.96,0,0,1,1,869,26,23,2,1,2,5,1,1,1,1
0,0,0,0,0,0,1,4,3,8,106,248,221,2062.62,2977.46,0,1,1,4,1569,41,39,2,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,2,13,51,78,518,1205.25,3097.64,0,0,0,1,2726,47,39,7,1,4,6,0,0,0,0
0,0,0,0,0,0,0,0,12,21,84,438,209,6126.53,8457.46,0,0,0,0,3835,55,55,0,0,4,7,0,0,0,0
0,0,0,1,0,0,0,3,4,8,38,67,255,3486.62,5262.99,0,0,1,1,3161,47,47,0,0,4,7,0,0,0,0
0,0,0,0,0,1,1,1,3,7,77,133,223,1268.64,1803.09,0,1,1,1,526,14,13,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,3,1,9,47,104,316,996.15,1726,0,0,0,0,674,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,4,4,29,89,237,292,1171.38,1940.96,0,0,0,0,1070,55,54,1,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,7,23,71,420,3475.87,7242.98,0,0,0,0,712,30,27,2,1,2,4,1,2,1,1
0,0,0,0,0,0,0,0,1,1,2,3,252,4637.49,7041.12,0,0,0,0,3992,50,50,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,25,69,96,478,2366.54,5627.65,0,0,0,0,1387,48,46,2,0,4,6,0,1,0,0
0,0,0,0,0,0,1,2,0,6,23,73,348,1725.03,3186.79,0,0,0,0,1040,25,24,1,0,3,6,1,1,0,0
0,0,1,2,1,1,1,1,1,7,18,101,221,1073.28,1549.31,1,0,0,0,674,27,24,3,0,4,6,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,32,252,542.97,824.39,0,0,0,0,270,27,21,5,1,4,5,0,1,0,0
0,0,0,2,0,0,0,3,4,23,64,128,239,1259.06,1878.51,0,0,1,1,824,7,7,0,0,4,6,0,0,0,0
0,0,0,0,0,0,0,0,1,14,56,138,314,148.12,242.12,0,0,0,0,922,17,17,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,1,6,127,193,319,1306.11,2276.3,0,0,0,0,843,1,1,0,0,2,2,0,0,0,0
0,0,0,0,0,0,1,1,3,7,24,50,421,2272.46,4735.33,0,1,1,1,787,11,8,2,1,2,4,1,2,1,1
0,0,1,2,0,1,1,5,0,5,10,44,474,1166.47,2747.08,0,2,2,2,843,9,9,0,0,4,7,0,0,0,0
0,0,0,0,0,0,2,4,1,17,100,205,195,1459.48,2003.06,0,0,0,0,1456,26,22,3,1,2,2,0,0,0,0
0,0,0,0,0,0,0,3,0,0,2,26,348,1428.53,2639.02,0,0,0,0,921,8,5,2,1,2,4,1,2,1,1
0,0,0,0,0,0,1,1,3,9,35,42,405,763.74,1542.78,0,1,1,1,313,7,6,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,1,1,10,38,72,530,1583.21,4165.02,0,0,0,0,966,1,1,0,0,2,2,0,0,0,0
0,1,3,6,1,1,3,6,14,16,52,157,187,791.82,1069.98,0,1,1,1,1093,7,6,1,0,3,6,1,1,0,0
0,0,0,0,0,0,2,6,0,4,18,128,288,686.21,1126.06,0,1,1,1,539,6,5,1,0,4,6,0,1,0,0
0,0,1,1,0,0,0,0,4,19,89,219,292,2998.75,4968.88,0,0,0,0,2247,1,1,0,0,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,531,1914.34,4778.82,0,0,0,0,1512,43,40,3,0,3,5,1,1,0,0
0,0,1,3,0,0,0,0,2,9,55,118,232,662.62,975.27,0,0,0,0,674,8,8,0,0,4,7,0,0,0,0
0,2,2,2,0,0,4,4,2,4,20,57,382,2258.72,4363.34,0,1,1,1,1596,48,44,4,0,2,5,2,2,0,0
0,0,0,0,0,0,1,2,2,4,192,342,242,1105.89,1646.78,0,0,0,0,885,17,15,2,0,3,6,1,1,0,0
0,0,0,1,0,0,1,2,13,15,42,105,314,603.74,1042.03,0,0,0,0,428,12,11,1,0,3,6,1,1,0,0
0,0,1,1,0,0,0,3,1,5,45,140,227,739.56,1078,0,0,0,0,449,1,1,0,0,2,2,0,0,0,0
0,0,0,1,0,0,4,5,1,3,57,166,257,2762.65,4235.48,0,0,1,1,1637,42,40,2,0,4,7,0,0,0,0
0,0,0,1,0,0,0,2,1,13,52,167,323,385.82,641.79,0,1,2,2,270,14,9,5,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,2,20,66,168,297,2327.24,3893.82,1,2,2,2,1589,55,55,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,3,24,33,495,3606.12,8394.13,0,1,1,1,2721,46,42,4,0,2,5,2,2,0,0
0,0,0,0,0,0,2,4,3,11,42,95,282,668.64,1086.62,0,0,0,0,337,18,13,4,1,3,6,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,18,321,1804.16,3132.11,0,0,0,1,1889,34,32,1,1,2,5,1,1,1,1
0,0,0,0,0,0,0,0,2,2,2,2,301,1091.42,1822.56,0,0,0,0,787,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,2,12,37,125,236,8325.93,12374.08,0,1,1,1,6853,57,57,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,4,5,28,57,528,2238.58,5742.29,0,0,0,0,1545,4,4,0,0,4,5,0,0,0,0
0,0,0,0,0,0,3,4,1,14,49,125,292,1237.07,2049.8,0,0,0,0,921,4,3,1,0,3,4,1,1,0,0
0,0,0,0,0,0,0,0,6,11,29,83,196,2869.34,3907.53,0,0,0,0,2104,35,35,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,6,9,37,57,264,1196.21,1837.51,0,0,0,0,2003,33,30,3,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,1,20,80,140,263,898.61,1407.43,0,0,0,0,538,3,3,0,0,2,3,1,1,0,0
0,0,0,0,0,0,0,0,7,14,14,14,321,1970.06,3420.11,0,1,1,1,1435,17,17,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,1,2,12,15,273,308.24,465.28,0,1,1,1,270,31,25,6,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,0,20,65,67,473,1748.55,4117.89,0,0,0,0,1319,44,42,2,0,4,7,0,0,0,0
0,0,0,1,0,2,2,4,2,17,61,91,463,1978.04,4568.74,0,1,1,2,1618,29,29,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,21,58,140,298,624.3,1044.55,0,0,0,0,364,15,13,2,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,2,4,23,30,426,1457.42,3066.58,0,0,1,1,1227,48,42,6,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,26,84,157,269,1589.88,2514.42,0,0,0,0,1180,1,1,0,0,2,2,0,0,0,0
0,0,0,0,0,0,0,0,9,25,76,102,238,222.42,313.66,0,0,0,1,1181,32,29,3,0,4,7,0,0,0,0
0,0,0,2,0,0,0,0,3,7,18,76,372,1202.47,2278.22,0,1,1,1,762,50,37,13,0,3,5,1,2,0,0
0,0,0,0,0,0,1,1,0,4,17,53,333,2041.9,3663.84,0,0,1,2,1445,30,30,0,0,4,7,0,0,0,0
0,0,0,0,0,0,2,2,0,28,177,328,214,1605.92,2286.9,0,0,1,1,1351,55,55,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,2,0,1,7,16,257,641.73,983.85,0,0,0,0,380,2,2,0,0,3,3,0,0,0,0
0,0,0,0,0,0,0,0,2,19,45,58,478,1447.97,3443.28,0,0,0,0,1022,27,27,0,0,4,4,0,0,0,0
0,0,1,1,0,0,0,1,0,0,5,25,367,1448.06,2775.66,0,0,1,1,1440,33,32,1,0,3,6,1,1,0,0
0,1,1,1,0,0,0,1,10,18,68,95,252,1379.46,2094.44,0,1,1,1,1180,42,40,2,0,4,7,0,0,0,0
0,1,1,2,0,0,2,2,4,14,47,148,195,712.12,977.35,0,1,1,1,515,6,5,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,7,13,96,205,297,524.81,878.09,0,0,0,1,3066,28,21,7,0,2,4,2,3,0,0
0,0,0,2,1,1,8,10,10,24,190,393,191,755.06,1018.31,0,1,1,1,270,7,6,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,0,5,23,90,266,971.53,1530.53,0,0,0,2,753,40,38,2,0,4,6,0,1,0,0
0,0,0,0,0,0,0,0,16,35,73,624,191,362.78,466.98,0,0,0,0,169,10,9,1,0,4,6,0,1,0,0
0,0,0,0,0,0,11,13,1,9,55,118,316,1559.27,2680.81,1,0,0,0,1075,16,15,1,0,4,6,0,1,0,0
1,1,2,4,0,0,2,5,5,50,246,301,262,1365.26,2113.53,0,0,0,0,797,20,18,2,0,3,5,1,1,0,0
0,0,0,0,0,0,0,0,2,5,22,35,398,2474.57,4771.04,0,0,0,0,1292,49,44,5,0,3,5,1,2,0,0
0,0,0,0,0,0,0,3,0,1,132,257,242,2763.57,4115.24,0,0,0,0,1739,50,40,10,0,3,5,1,2,0,0
0,0,0,0,1,1,6,8,2,5,28,68,485,797.94,1821.69,0,0,0,0,475,19,15,3,1,2,4,1,2,1,1
0,0,0,0,0,1,3,3,2,7,34,61,480,1876.91,4243.52,0,0,0,0,674,41,34,6,1,2,4,2,3,0,0
0,0,0,0,0,0,0,0,1,8,25,53,478,1106.18,2630.51,0,0,0,1,1303,30,27,3,0,4,6,0,1,0,0
0,1,1,2,0,0,1,1,6,20,88,221,187,3340.22,4513.6,0,1,1,1,2213,43,37,5,1,3,5,1,1,0,0
0,0,0,0,0,0,1,1,4,19,47,62,256,676.27,1044.89,0,0,0,0,1034,20,20,0,0,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,51,79,280,1954.66,3133.64,0,0,1,2,1685,43,41,2,0,4,6,0,1,0,0
0,0,0,2,0,1,1,1,7,12,30,57,290,1692.08,2733.83,0,1,3,4,1271,47,45,2,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,0,1,1,1,275,1026.87,1630.33,1,0,0,0,501,14,13,1,0,3,6,1,1,0,0
0,0,1,1,0,0,0,0,0,9,36,48,419,1650.72,3500.4,0,2,2,2,910,33,31,2,0,4,6,0,1,0,0
0,0,0,1,0,1,4,5,10,21,84,157,257,472.67,724.66,0,0,0,0,337,9,8,1,0,3,6,1,1,0,0
0,1,2,2,0,0,2,4,1,3,18,64,452,1552.74,3436.39,0,0,0,0,1308,40,37,3,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,3,4,14,25,410,3541.96,7224.67,0,0,0,0,3804,49,41,8,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,2,6,15,94,340,3342.78,5963.19,0,0,0,0,1435,20,19,1,0,3,6,1,1,0,0
0,1,1,2,0,0,0,0,8,9,10,17,395,158.54,303.89,0,2,2,2,337,38,31,5,2,3,4,1,2,0,1
0,1,1,1,0,0,1,1,0,9,31,52,400,942.64,1885.75,0,0,0,0,539,4,3,1,0,3,4,1,1,0,0
0,0,0,0,0,0,1,1,4,19,85,136,328,3486.62,6195.67,0,0,1,1,3161,47,47,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,5,31,92,144,348,7048.44,13021.11,0,1,1,2,6165,53,53,0,0,4,7,0,0,0,0
0,0,0,1,0,0,0,3,10,28,122,218,193,235.43,304.22,0,0,0,0,449,1,1,0,0,2,2,0,0,0,0
0,0,0,1,0,0,0,1,4,29,107,157,323,1646.96,2898.34,0,1,2,3,1775,22,22,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,9,15,38,147,242,1865.8,2778.36,0,0,0,0,1084,33,32,1,0,4,6,0,1,0,0
0,0,0,0,0,0,0,0,2,5,20,52,390,2041.57,4005.62,0,1,1,1,1453,41,34,7,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,1,1,1,6,439,232.49,484.47,0,0,0,1,270,11,9,2,0,2,5,2,2,0,0
0,0,0,1,0,0,1,1,1,4,11,27,348,662.54,1223.96,0,1,1,2,430,17,15,2,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,1,5,28,54,528,1336.66,3428.73,0,1,1,1,989,19,13,5,1,3,5,1,2,0,0
0,0,0,0,0,0,1,1,2,15,82,172,226,1707.37,2488.7,0,0,0,0,1169,13,13,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,7,30,172,388,321,1172.48,2035.49,0,0,0,0,594,1,1,0,0,2,2,0,0,0,0
0,0,0,0,1,1,1,1,5,11,34,153,292,753.98,1249.33,0,0,0,0,2493,53,50,3,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,2,2,2,306,798.03,1345.64,0,0,0,0,1685,20,19,1,0,2,4,2,2,0,0
0,0,0,0,0,0,0,0,2,8,30,74,278,758.63,1158.56,0,0,0,0,382,3,2,1,0,3,3,1,1,0,0
0,0,0,1,2,2,5,8,8,11,39,96,362,2498.47,4642.58,0,0,1,2,2452,49,47,2,0,2,4,1,2,0,0
0,0,0,0,0,2,5,7,4,33,66,146,236,1038.7,1543.72,0,1,1,1,797,56,47,8,1,2,4,1,2,1,1
0,0,0,0,0,1,3,3,0,18,29,65,535,4586.28,12183.04,0,0,0,0,3764,41,41,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,0,2,2,2,352,6912.18,12744.61,0,1,1,1,3258,17,16,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,1,12,23,42,450,1747.16,3934.84,1,0,0,0,1736,28,26,2,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,0,6,34,61,499,5526.48,13689.16,0,0,0,0,3462,48,48,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,5,0,4,43,232,342,2193.8,3967.1,0,0,0,0,901,16,15,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,0,8,35,73,445,2479.21,5529.57,0,0,0,0,2047,39,39,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,10,34,97,251,2867.48,4387.66,0,0,0,0,2211,51,51,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,4,17,80,197,297,554.33,927.47,0,0,0,0,880,40,40,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,201,493.51,678.63,0,0,0,0,225,6,5,1,0,3,6,1,1,0,0
0,0,1,1,0,0,0,0,0,0,2,7,390,880.51,1727.57,0,0,0,0,452,16,10,5,1,2,4,2,2,0,0
0,0,0,0,0,0,0,0,4,10,27,41,436,5425.42,11639.65,0,0,0,0,2933,27,26,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,2,10,34,104,302,790.2,1335.03,0,1,1,2,270,12,11,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,3,6,6,16,337,4086.61,7318.49,0,1,1,1,1928,47,41,6,0,3,5,1,2,0,0
0,0,0,0,0,0,0,2,0,0,106,250,193,3096.29,4143.54,0,0,0,0,1882,49,49,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,1,1,1,1,285,1871.72,3029.96,0,0,0,0,1087,49,48,1,0,4,6,0,1,0,0
0,0,0,0,1,1,1,2,1,20,84,226,271,2351.08,3739.99,0,0,0,0,1566,56,47,9,0,4,6,0,1,0,0
0,0,0,0,0,0,1,1,9,27,99,157,248,374.18,538.04,0,0,0,0,351,10,9,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,7,14,34,69,517,1068.16,2687.27,0,1,1,1,1258,37,30,7,0,2,3,2,4,0,0
0,0,0,0,0,0,2,2,7,10,29,41,393,629.2,1199.07,0,0,0,1,1369,25,25,0,0,2,2,0,0,0,0
0,0,0,0,0,0,2,4,7,37,77,114,348,3412.43,6304.03,0,0,1,2,2528,53,48,5,0,4,7,0,0,0,0
0,1,1,1,1,1,1,1,4,11,20,20,449,210.2,447.47,1,1,1,1,225,8,6,1,1,2,5,1,1,1,1
0,0,0,0,0,0,3,8,1,13,50,92,328,1479.62,2629.26,0,0,0,0,686,8,5,2,1,2,4,1,2,1,1
0,0,0,0,0,0,0,0,0,1,1,1,201,482.82,663.93,0,0,0,0,270,12,10,2,0,3,5,1,2,0,0
0,0,0,0,1,5,6,7,3,26,62,92,410,908,1888.4,0,0,0,0,290,10,9,1,0,4,6,0,1,0,0
0,0,0,1,0,0,1,2,5,11,23,57,358,680.26,1281.34,0,0,1,1,528,17,17,0,0,4,7,0,0,0,0
0,0,0,1,0,2,5,7,3,33,66,103,483,2082.06,4999.47,0,0,0,0,618,7,5,0,1,1,4,0,0,1,1
0,0,0,0,0,0,0,1,1,3,8,128,306,637.89,1075.61,0,0,0,0,225,6,4,1,1,2,5,1,1,1,1
1,1,1,5,0,0,0,0,5,5,5,60,451,2230.79,4936.98,0,0,0,0,449,6,3,3,0,2,4,2,3,0,0
0,0,0,0,0,0,0,0,1,8,77,194,271,5223.78,8309.75,0,2,2,2,3238,26,26,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,1,2,2,2,191,1804.98,2434.3,0,0,0,0,1213,16,15,1,0,3,6,0,0,0,0
0,0,0,0,0,0,4,4,1,2,12,14,191,847.02,1142.35,0,1,2,2,331,32,27,4,1,2,3,1,3,1,1
0,0,0,0,0,0,0,0,0,1,1,1,347,1355.43,2474.97,0,0,0,0,819,24,21,3,0,4,7,0,0,0,0
0,0,0,0,0,0,4,7,1,4,127,313,242,726.24,1081.44,0,0,0,0,270,12,9,2,1,2,4,1,2,1,1
0,0,0,0,0,0,0,0,2,24,88,141,348,1221.58,2256.72,0,0,1,1,876,39,38,1,0,4,7,0,0,0,0
0,0,0,1,0,0,0,5,1,7,25,52,445,1042.31,2324.75,0,0,0,1,660,13,10,3,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,2,6,19,27,382,6135.39,11852.19,0,0,1,1,4067,50,50,0,0,4,7,0,0,0,0
0,0,1,4,0,0,0,1,5,31,64,94,315,504.31,857.01,0,0,0,0,351,10,10,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,3,9,33,37,502,5520.37,13463.19,0,0,0,0,4083,45,42,2,1,3,5,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,9,226,753.91,1088.29,0,0,0,0,834,42,39,3,0,4,7,0,0,0,0
0,0,0,0,0,0,1,5,0,0,2,81,187,1338.36,1808.51,0,0,0,0,843,7,7,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,8,21,113,436,2911.76,6246.88,0,0,0,0,1521,18,15,2,1,2,4,1,2,1,1
0,0,0,0,0,1,4,6,0,11,72,214,214,1638.09,2332.71,0,1,1,2,1047,56,52,3,1,2,3,1,3,1,1
0,0,0,0,0,0,0,2,0,95,151,171,262,627.6,971.57,0,0,0,0,369,10,7,3,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,1,15,72,150,231,904.45,1331.21,0,1,1,1,489,17,16,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,2,3,3,3,332,1773.71,3145.74,0,2,2,2,2154,11,11,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,3,7,31,73,497,1046.88,2528.47,0,2,2,2,1313,11,8,3,0,3,4,1,3,0,0
0,0,0,0,0,0,0,0,4,12,53,130,214,2106.53,2999.78,0,1,1,1,1289,41,32,9,0,3,6,1,1,0,0
0,0,1,1,0,0,0,0,1,5,18,66,533,3136.54,8124.19,0,0,0,0,2121,20,18,2,0,3,5,1,2,0,0
0,0,0,0,0,1,3,3,2,7,16,33,364,3677.73,6995,0,0,0,0,2022,10,9,1,0,3,6,1,1,0,0
0,0,0,0,0,0,1,1,1,8,31,151,293,1241.3,2056.82,0,1,1,1,743,5,5,0,0,4,6,0,0,0,0
0,0,0,0,0,0,0,2,15,72,86,315,206,1466.07,2051.56,0,0,0,0,1039,22,22,0,0,4,7,0,0,0,0
0,0,2,4,0,0,0,0,1,4,29,55,431,1181.17,2509.58,1,0,0,0,760,14,13,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,2,5,17,53,431,4206.46,8937.29,0,0,0,0,2897,48,45,3,0,3,5,1,2,0,0
0,0,0,0,0,0,0,1,1,4,26,57,528,781.85,2005.56,0,0,0,0,270,7,5,1,1,2,5,1,1,1,1
0,0,0,0,0,0,0,0,1,3,15,27,413,1817.1,3735.33,0,0,0,0,1197,20,16,4,0,3,6,1,1,0,0
0,0,0,0,0,1,3,7,9,36,71,122,251,557,852.29,0,1,1,1,1897,45,42,3,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,7,48,147,201,236,3079.52,4576.81,0,1,2,2,3222,48,48,0,0,3,6,0,0,0,0
0,0,0,0,0,0,0,0,1,12,38,179,245,768.39,1162.13,0,0,0,0,449,11,9,2,0,3,5,1,1,0,0
0,0,0,3,1,2,6,6,43,57,119,152,242,1285.48,1914.21,0,0,0,0,746,20,19,1,0,2,5,1,1,0,0
0,0,0,0,1,1,2,7,2,3,21,85,323,606.73,1067.73,0,0,0,0,337,20,17,2,1,4,7,0,0,0,0
0,0,0,0,0,1,4,12,2,10,28,135,405,707.45,1429.07,0,1,1,1,1154,48,48,0,0,4,7,0,0,0,0
0,0,0,0,0,0,1,2,1,22,162,306,213,940.26,1333.78,0,0,0,0,648,1,1,0,0,2,2,0,0,0,0
0,0,0,0,0,0,0,0,2,6,24,49,316,1568.87,2666.06,0,0,0,1,2404,29,29,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,4,13,26,45,284,634.76,1015.65,0,0,0,0,536,13,10,3,0,2,5,2,2,0,0
0,0,0,1,0,1,2,3,1,6,20,42,329,1129.83,2007.7,0,1,1,1,351,14,13,1,0,3,6,1,1,0,0
0,0,0,0,0,0,1,5,7,15,60,104,270,710.55,1104.27,0,2,2,2,636,53,45,8,0,3,6,1,1,0,0
0,0,1,1,0,0,0,0,0,16,44,70,450,1010.37,2275.49,0,0,0,0,270,6,3,2,1,2,4,1,2,1,1
0,0,0,0,0,0,0,1,1,3,7,14,375,317.02,583.39,0,1,1,1,225,5,4,1,0,4,5,0,1,0,0
0,0,0,2,0,0,4,4,1,21,174,273,211,3221.64,4517.01,0,1,1,2,2643,22,18,3,1,3,5,1,1,0,0
0,0,0,0,0,1,1,1,5,27,183,415,301,1597.16,2667.1,0,1,1,1,718,15,14,1,0,3,6,1,1,0,0
0,0,0,1,0,2,3,3,2,16,61,87,348,5082.84,9389.92,0,0,0,0,2819,53,53,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,7,21,156,373,211,4010.18,5622.61,0,0,0,0,2563,51,51,0,0,4,7,0,0,0,0
0,0,0,0,0,0,10,12,0,5,32,38,211,775.39,1087.17,0,0,0,0,573,14,10,4,0,3,4,1,1,0,0
0,0,0,0,0,0,0,0,2,6,14,19,405,5045.75,10192.56,0,1,1,1,2002,42,40,2,0,3,5,1,2,0,0
0,0,0,0,0,2,4,6,0,10,24,41,414,1885.88,3960.42,0,0,0,0,1267,20,20,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,1,3,7,14,19,351,1892.72,3442.65,0,0,0,0,598,32,28,3,1,3,5,1,1,0,0
0,0,0,0,0,0,0,0,3,9,30,99,280,256.1,391.88,0,0,0,0,910,2,1,1,0,2,2,1,1,0,0
0,0,1,1,0,0,2,3,6,9,44,175,285,2025.35,3240.66,0,0,1,1,1501,39,35,4,0,3,5,1,2,0,0
0,0,0,0,0,0,0,1,3,8,25,43,395,1586.25,3142.63,0,0,0,0,656,30,27,3,0,3,6,1,1,0,0
0,0,0,0,0,1,1,1,0,1,5,10,242,1523.93,2269.28,0,0,0,0,1124,11,10,1,0,3,6,1,1,0,0
0,1,4,6,0,0,0,0,0,8,38,63,315,700.7,1190.73,0,1,1,1,270,8,6,2,0,2,5,2,2,0,0
0,0,0,0,0,0,1,10,1,10,39,108,299,802.83,1348.48,0,0,0,0,436,13,12,1,0,4,5,0,1,0,0
0,0,2,2,0,0,3,6,11,21,94,205,191,2067.01,2787.7,0,0,0,0,1198,42,37,5,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,1,7,18,28,429,482.03,987.06,0,0,0,0,270,25,18,6,1,3,3,0,0,0,0
0,0,0,0,0,0,0,0,2,4,19,27,372,692.42,1311.87,0,0,0,0,506,9,7,2,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,1,3,27,36,528,1489.42,3820.56,0,2,2,2,1116,39,36,2,1,4,7,0,0,0,0
0,0,0,0,1,1,3,3,9,12,40,41,275,6984.83,11089.6,0,1,1,2,4513,49,48,1,0,3,6,1,1,0,0
0,0,0,2,0,0,12,12,0,289,740,988,196,436.52,594.46,1,0,0,0,337,8,7,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,1,8,13,43,203,280,453.89,727.65,0,0,0,0,629,3,2,1,0,3,3,1,1,0,0
0,0,0,0,0,0,1,4,0,6,30,143,295,783.24,1302.85,0,0,0,0,634,1,1,0,0,2,2,0,0,0,0
0,0,0,0,0,0,0,0,1,2,2,2,226,1664.2,2402.34,0,0,0,0,1148,37,33,4,0,4,6,0,1,0,0
0,0,1,2,0,0,1,1,0,0,5,55,318,2404.83,4191.16,0,0,0,0,637,37,27,8,2,2,3,1,2,1,2
0,0,0,0,0,0,0,0,2,10,26,46,434,1131.44,2339.44,0,0,0,0,543,23,19,3,1,3,4,1,2,0,1
